"frostobs" "tobs" "indic" "name" "alti" "date" "flevap" "flir" "fllat" "hu1000" "hu2" "nb" "nc" "nh" "nm" "ntHm3" "nt" "pmer" "rrcv" "rrge" "sncv" "snge" "gradt1" "tprev" "ff" "month" "ddf"
"1983" "0" 4.09999990463257 "25056001" "BESANCON" 307 2011-03-28 -0.00117769903412324 -720062.603810944 -2870.60166177154 63.6542675890365 96.1951490314117 0.480948934106891 0 0 0 1.45000529289246 0.480948934106891 1015.92361111797 2.7392672556914e-05 0.00102920055725519 0 0 0.858631298873661 3.58936485621268 1.38740186497154 "3" "E"
"1984" "0" 8.5 "31069001" "BLAGNAC" 151 2011-03-28 -0.0218183006163168 -269284.511790902 -53768.0515631724 87.8322410797679 96.372012955799 4.20046360191594 0.47878525111692 8 7.32850728780545 8 8 1017.44323500633 0.05416451071397 0.0202659989220632 0 0 -4.56092728935566 8.84420319349089 2.4860127604059 "3" "W"
"1985" "0" 10.3999996185303 "33281001" "MERIGNAC" 47 2011-03-28 -0.0403460416130285 -192037.989088476 -99982.9379887756 92.0132390991914 96.8818479502948 5.37911596897286 0 0.52956622243835 6.37957817167647 7.9824951246411 7.05581988544178 1016.51159937000 0.0742679360108239 0.171149900929603 0 0 -5.21206465326023 10.5773831956043 1.68456228293647 "3" "S"
"1986" "0" 7.80000019073486 "34154001" "MAUGUIO" 2 2011-03-28 -0.0471102497170316 -710465.804200508 -116269.784630449 72.4715003111578 89.99795030104 2.0288198062126 0 4.95701022238928 0.299391927032274 3.30935803904436 5.71793194756606 1014.95647213037 0 0 0 0 -2.17895928190043 8.93607684518921 2.43404860316001 "3" "N"
"1987" "0" 10.1000003814697 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2011-03-28 -0.0418260876684258 -30271.4571892471 -103658.500320077 87.64803321531 98.0545320393546 8 0.903897503970256 8 5.96849482262314 8 8 1013.50298117954 0.0937637514571034 0.0659760486709898 0 0 -4.16590008386925 9.48346499699267 2.68233719739281 "3" "S"
"1988" "0" 10.3999996185303 "44020001" "BOUGUENAIS" 26 2011-03-28 -0.026771167642437 -28114.6102756133 -66831.1636489707 99.9685437548017 97.5000683196248 8 2.09541369032878 5.92459431169253 7.65803218344125 8 8 1014.03469961643 0.438415812234328 0.204080748656936 0 0 -4.7284367244921 10.0649490203939 2.61520803459884 "3" "S"
"1989" "0" 9 "45055001" "BRICY" 125 2011-03-28 0.00600519893408435 -564184.201644218 14404.3078776561 71.176078161881 99.1397942479768 4.76875414053916 0 6.6392350344189 0.600696549151735 3.53471636639279 7.44166661798954 1014.88066664696 0 0.0058213837884491 0 0 -1.36514820862016 7.5730841103099 1.78907730050392 "3" "S"
"1990" "1" -0.5 "51183001" "COURCY" 91 2011-03-28 -0.000292770919031689 -823219.765625 -581.142111778288 43.0206130487704 84.1157252758306 0 0 0 0 0 0 1015.75506744385 0 0 0 0 2.60547296192087 2.54381792219796 0.277018607974748 "3" "C"
"1992" "0" 0.600000023841858 "54526001" "TOMBLAINE" 212 2011-03-28 -0.000518798828125 -768125.969498713 -1950.18767362086 70.1940689830774 88.3026139091335 0 0 0 0 0 0 1016.38364464484 0 0 0 0 1.45594833360836 2.30659481353337 0.622817767647055 "3" "C"
"1993" "0" 2 "59343001" "LESQUIN" 47 2011-03-28 -0.00037597498390695 -805222.715585932 -1722.87756835668 84.4502746313836 90.9373346487989 0.558437629938453 0 0 0 0 0.558437629938453 1015.59299997330 0 0 0 0 2.00495867237453 2.14849420875305 0.989092428886218 "3" "C"
"1994" "0" 5.40000009536743 "63113001" "CLERMONT-FERRAND" 331 2011-03-28 0.00457812059653403 -721545.859503448 11344.4557416438 83.4559173999395 93.7580093858372 0.603118876235384 0 4.72021100281562 0 2.46051712155895 4.91343777059955 1016.27843432541 0.00046222434383481 6.34260662763961e-05 0 0 -0.857263985290043 4.17652355438043 2.02054472867289 "3" "W"
"1995" "0" 2.09999990463257 "67124001" "ENTZHEIM" 150 2011-03-28 -0.00855715190027695 -839362.046578646 -21879.304418087 63.0535152740777 71.0769262070698 0 0 0 0 0 0 1016.93784708729 0 0 0 0 0.74187051030458 3.92536507707848 1.39184077318099 "3" "N"
"1996" "0" 5.90000009536743 "69029001" "BRON" 197 2011-03-28 -0.000472359861518631 -263208.182201877 -1583.61974401778 85.116946642848 98.048777201497 4.01404186380661 0 0.113855031770983 0 6.16029326766966 4.10529350297658 1016.01749935150 0.00027339490064549 0.000446055942603583 0 0 -3.28345609179633 8.02466921518874 0.512628356519836 "3" "C"
"1997" "0" 7.80000019073486 "75114001" "PARIS-14E" 75 2011-03-28 -0.00294779033420407 -217564.396103276 -6616.62688041466 78.7931701637066 64.4829518886817 7.18229401111602 0 1.05741580635958 7.95783206135684 5.53055479881541 7.97635442018509 1015.22053348541 0 0 0 0 -1.56274460719006 7.3701556085584 0.587496618300471 "3" "C"
"1998" "0" 5.30000019073486 "76116001" "BOOS" 151 2011-03-28 -0.00426666945419111 -822045.3411845 -9907.8543791958 67.7285567621597 66.0171624001737 0.0798861739061711 0 5.84881400261542 0.115710989748997 0.847989600428831 5.88152287099978 1014.84224379173 0 0 0 0 0.366728701313311 5.25994857999794 2.0877230067944 "3" "E"
"1999" "0" 3.40000009536743 "80001001" "ABBEVILLE" 70 2011-03-28 -0.00100138294510544 -783327.413330495 -3729.06250000001 71.8354009650767 75.7726557750949 0 0 0.809270203113557 0 0 0.809270203113557 1014.98398219013 0 0 0 0 1.42719316110333 3.90280626788547 2.51143220362611 "3" "S"
"2000" "0" 9.19999980926514 "86027001" "BIARD" 123 2011-03-28 -0.00146882535376822 9404.33747169443 -4263.37400125204 81.0529598353085 97.5188929711956 8 0 7.36038519357425 6.88135484606027 8 8 1015.31172251674 0.0198323726734413 0.0209806190634564 0 0 -3.41015028839256 8.9685468155891 2.69592836257667 "3" "S"
"2001" "0" 6.5 "87085006" "LIMOGES" 402 2011-03-28 -0.0168061849086739 -31399.5628792196 -41963.8154011739 96.4855496000743 97.7459448526519 7.99393247400758 0 6.4713274885703 6.95903270279404 8 8 1016.33247443569 0 0.181290566324372 0 0 -4.78409004956484 8.36190099706402 2.19034666032176 "3" "W"
"2002" "0" 8.39999961853027 "13054001" "MARIGNANE" 9 2011-03-29 -0.00330393772166826 -527032.587814764 -8652.62922427085 83.4811532403201 94.6318469601081 0.0410760612976452 0 2.71668517308352 1.57710921483158 6.77400353129087 3.26107903893170 1017.04508965447 0 0 0 0 -1.15864081181780 7.83359489434054 2.08991376467304 "3" "E"
"2003" "0" 8.10000038146973 "14137001" "CARPIQUET" 67 2011-03-29 -0.0479217270034832 -29926.6606955728 -118699.076625054 90.9621920685281 96.5303733108483 7.94452172310087 0 0 0 8 7.94452172310087 1014.79599634104 0.000781252980232211 0.00625816086539993 0 0 -4.58992914504375 8.86020727318958 3.92994256751193 "3" "W"
"2004" "0" 7.69999980926514 "20004002" "AJACCIO" 5 2011-03-29 -0.0246182930163741 -348568.020941972 -61825.673154354 82.9398337898852 90.8169236005619 2.00378339842427 0 3.33125166434911 1.50670263860956 6.58873839836451 4.65167817153269 1017.65642505969 0.00148413940678436 0 0 0 -3.81444304603793 9.13134520704771 0.733986712032534 "3" "C"
"2005" "0" 8.89999961853027 "21473001" "OUGES" 219 2011-03-29 0.00907131430756183 -685675.595713377 22768.1134653092 77.9924423126658 96.2533766735362 0.299158345966133 0 6.15313600370428 0.0177584318589648 6.12760079468717 6.24386107359897 1017.63234954834 0 0.000354761345533911 0 0 -3.88452706162207 7.34074220095647 2.08352250232364 "3" "S"
"2006" "0" 9.19999980926514 "25056001" "BESANCON" 307 2011-03-29 -0.062337286120659 -250694.129515536 -155480.120558918 93.3580409393443 95.5868230510461 6.87353997816717 0 8 5.20986130042184 7.84538229205555 8 1018.00222697608 0 0.000941297676050112 0 0 -6.11487662320746 8.68467216335296 2.83373741178166 "3" "S"
"2007" "0" 9.30000019073486 "31069001" "BLAGNAC" 151 2011-03-29 -0.0251823908071725 -14052.3270142017 -63335.7491711009 90.598698931704 95.3827307361925 6.32462099337882 0 0 5.57448054404608 8 7.43627480266422 1020.38011887550 0.281001340082590 0.480759676539432 0 0 -4.75989168098903 8.68399013168726 4.41300384120987 "3" "W"
"2008" "0" 10.6000003814697 "33281001" "MERIGNAC" 47 2011-03-29 -0.0380074322811406 -619523.408168511 -94006.665748407 93.3424890722156 97.8809062729053 5.41249327958234 0 0 2.46040308327088 3.13832526505597 5.43332038969707 1018.61521789312 0.000572982313995542 0.0466807696732168 0 0 -5.02471322640851 9.89498330466602 1.95948179361824 "3" "W"
"2009" "0" 10.8999996185303 "34154001" "MAUGUIO" 2 2011-03-29 -0.0703719531586767 -701527.695145314 -173715.073658667 62.3414869522613 83.0020482961353 0 0 7.64229089021683 1.97541731595994 8 7.71008571812649 1017.40951085036 0.000276966046985901 0 0 0 -2.5459212366516 9.81791460638412 2.24445060138264 "3" "W"
"2010" "0" 8.5 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2011-03-29 -0.0361844963255109 -228480.480091512 -89508.0695021003 90.0662614382846 98.4009912509485 8 0 3.95319659494635 0 6.3575565817464 8 1016.19245056152 0 0.039283028492676 0 0 -3.68183425075085 7.74046613878284 2.11655482977312 "3" "W"
"2011" "0" 9.69999980926514 "44020001" "BOUGUENAIS" 26 2011-03-29 -0.0358019813073122 -16540.4687973188 -88844.8952262965 83.4877302763965 97.0827820029597 8 0 4.20041573047638 0 8 8 1016.79374755859 0.000445138000205977 0.0420796233608632 0 0 -5.8591605510793 10.3121434647360 3.34071702598258 "3" "W"
"2012" "0" 9 "45055001" "BRICY" 125 2011-03-29 -0.0532529385592477 -26759.8222683463 -132661.171891328 87.9296362125886 97.6173761832397 7.64687611312149 0 6.09201236085812 4.51319537890754 8 7.91145858218431 1015.80974946022 0.00471457540744247 0.848199021313665 0 0 -5.27754078801294 9.2762686780755 4.65610236279111 "3" "W"
"2013" "0" 9.60000038146973 "51183001" "COURCY" 91 2011-03-29 -0.00206229623063348 -406212.08704567 -4404.10417127637 92.6536292727177 96.103305174654 6.51865023642313 0 0.146222069190112 0.516247749328606 4.5433338257717 6.54758180878708 1014.51058288574 2.97136243716659e-05 0.000464276188267817 0 0 -5.08879661560058 9.27784777149793 2.80163707068998 "3" "S"
"2015" "0" 9.5 "54526001" "TOMBLAINE" 212 2011-03-29 0.0100086125959353 -128517.565549079 25599.4488282118 87.0238326236344 96.8312421948113 4.64719092845917 0 6.51242994202449 2.32187777757645 7.72197997570038 7.37677270174027 1016.24835174561 0 0.0109337919495543 0 0 -5.27898135350871 8.72024041248904 2.89786772041318 "3" "S"
"2016" "0" 9.5 "59343001" "LESQUIN" 47 2011-03-29 0.0171524320496311 -46081.4952440721 43029.8271093968 91.5995144871992 98.5751813570968 7.67343869805337 0 3.28187742471892 1.41296876251681 7.98124980926514 7.80515686452373 1012.97140019665 0 0.0399535409640133 0 0 -4.51563520476259 9.22861684843929 2.63471067325007 "3" "S"
"2017" "0" 8.30000019073486 "63113001" "CLERMONT-FERRAND" 331 2011-03-29 0.0114193358837156 -729932.190667868 28534.3312321902 88.8438665758031 93.8729817955646 0.503949502723116 0 2.69253355749238 0.59301241162758 0.579158239386746 3.41054596911996 1018.63678188324 0 0 0 0 -1.86667601713999 3.83417881501523 1.86637868883568 "3" "S"
"2018" "0" 8.80000019073486 "67124001" "ENTZHEIM" 150 2011-03-29 -0.00340627133846283 -203262.681398153 -8668.94012212753 95.9550788700994 95.4983687092522 7.84950757684419 0.186885108618299 5.170789398544 8 7.45039351671585 8 1016.44621673584 0.00559090542037666 0.3978817100583 0 0 -2.63636424856668 7.06350588949283 1.80062909592373 "3" "S"
"2019" "0" 9.89999961853027 "69029001" "BRON" 197 2011-03-29 0.00146677395262881 -525712.771751471 4116.04792830342 90.1861581397462 96.8454933337846 6.32887798015055 0 1.37187149886541 3.69168388779236 6.1219901121085 6.62501749566218 1018.21611621857 0.00105672987903910 0.00027339490064549 0 0 -3.31499047896522 6.95066186647011 0.703836102414125 "3" "C"
"2020" "0" 10.8999996185303 "75114001" "PARIS-14E" 75 2011-03-29 -0.0889969679774471 -52717.6351542391 -220744.917659111 99.195217289119 96.7052815716345 8 0 2.55406326055527 5.5878417354952 7.92060575573987 8 1014.56611050825 0.111492792430136 1.33876572599551 0 0 -6.17665962301033 10.0226824789284 2.89203640547362 "3" "W"
"2021" "0" 9.39999961853027 "76116001" "BOOS" 151 2011-03-29 -0.073226744719885 -9932.51390693713 -182186.206746746 94.0103107974347 97.6424451625406 7.9711870333133 0 0 4.70923132393977 8 7.98181239570954 1014.31808379173 0 0.122690549757197 0 0 -4.99861360858545 8.45996077560715 3.33215982119881 "3" "W"
"2022" "0" 10.1000003814697 "80001001" "ABBEVILLE" 70 2011-03-29 -0.000970458122722353 -54918.9250267307 -3046.06171816537 99.0287247987048 98.1551441352458 8 0 0.258639329676954 5.7691095203136 8 8 1013.12236515904 0.000121313193773171 0.147816399111945 0 0 -4.43658201470271 9.0676866300347 3.29295621735865 "3" "W"
"2023" "0" 9.80000019073486 "86027001" "BIARD" 123 2011-03-29 -0.0191228758723587 -206360.827675617 -47553.1032742451 96.777596295051 98.0385477670512 7.94975955327135 0 0 0.0285314533179534 7.70627294819428 7.94975955327135 1017.48524910569 0.00170998458369273 0.0136289207994995 0 0 -4.55430970353655 8.66810671218067 2.80628573369582 "3" "S"
"2024" "0" 7.90000009536743 "87085006" "LIMOGES" 402 2011-03-29 -0.0377049730070986 -43508.9295331713 -93676.3422145917 99.9646280245706 96.1982212308625 8 0 0.083280033569279 8 7.90200724706165 8 1017.95768427849 0 0.37411788895684 0 0 -5.36327421788099 8.22112582316151 2.93941103671860 "3" "S"
"2025" "0" 12.1000003814697 "13054001" "MARIGNANE" 9 2011-03-30 -0.0191750807132466 -596344.941959143 -48075.371646643 74.0022734339135 77.108974525597 0 0.167388549951282 7.97753345685123 0 7.15585151174128 7.97753345685123 1021.01007501602 0 0 0 0 -3.17433329137475 11.2490762857902 3.57213825607116 "3" "W"
"2026" "0" 12.6000003814697 "14137001" "CARPIQUET" 67 2011-03-30 0.0118303511647605 -67660.7649736001 28801.2196757688 93.3436511646685 94.7809942011297 6.40649812912546 1.30412507129781 7.62893772827453 3.29314474059277 8 7.9375 1015.43766747461 0.0334202060117948 1.18994114159575 0 0 -2.42917602405415 12.1482106590808 6.40942631253828 "3" "S"
"2027" "0" 7.80000019073486 "20004002" "AJACCIO" 5 2011-03-30 -0.0203183558204498 -341823.033102512 -50887.5284662241 67.9583136917927 73.9166851309961 0 0 8 1.45544065054855 7.99917511481908 8 1020.2590144624 0.00111310455508827 0 0 0 -2.21903019633464 9.31721926912142 1.91758296411042 "3" "E"
"2028" "0" 10.1000003814697 "21473001" "OUGES" 219 2011-03-30 -0.0874593948838083 -71551.9252290725 -217288.713350773 99.3943499869317 96.8941330909729 7.82708358764648 3.69822534092239 8 0.382498389139074 8 8 1020.86314117432 0.00363460343078258 0.0437675254975147 0 0 -3.45685131637220 9.38324381094355 3.70623287037302 "3" "S"
"2029" "0" 10.8000001907349 "25056001" "BESANCON" 307 2011-03-30 -0.181318812548582 -88295.657127291 -450630.834883988 93.4933424708959 91.3855702153274 7.63774256012493 2.75116639352382 8 6.11829216568094 8 8 1021.25347438812 0.00378226782958535 0.0114996775374152 0 0 -4.07183867768686 8.78405075539774 3.37337512005312 "3" "S"
"2030" "0" 13 "31069001" "BLAGNAC" 151 2011-03-30 -0.138951113078311 -35009.3612425495 -343943.175886991 97.476449610003 94.3576879706555 7.85121391565121 0 1.30558995754040 7.15781602263451 7.98677065968513 7.98954860717572 1025.30591032982 0.00323571868903198 0.673653448419805 0 0 -5.03897369652987 12.1222443681198 6.46378180371866 "3" "W"
"2031" "0" 13.1999998092651 "33281001" "MERIGNAC" 47 2011-03-30 -0.102459903440755 -19209.8199462892 -252536.219729038 98.5195271729026 96.1840056540724 6.85621693881783 0 7.0650005042553 2.44958901107009 8 7.9024902492822 1024.49047509766 0.00212124880695192 0.263257700348902 0 0 -5.21754216402769 12.5738005328909 3.58064484040314 "3" "W"
"2032" "0" 13.1999998092651 "34154001" "MAUGUIO" 2 2011-03-30 -0.0802453003285585 -264202.591081264 -198499.875939042 79.0768740219773 80.8702906455059 1.73651052030505 0 4.34258743950863 6.23795460032307 7.53781494498253 7.22547007116259 1021.84144160271 0.00198633354033726 0.0045593991357579 0 0 -4.06546869430919 13.3512208836857 4.59627623123387 "3" "W"
"2033" "0" 12.6000003814697 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2011-03-30 -0.0110314286699022 -16840.6995388269 -27327.8292840568 77.9044124804535 96.2718904330465 7.8330203294754 0 7.05239167809486 0 8 7.99337689077674 1017.65504374504 0.00111177315379506 0.0312258818601093 0 0 -0.823320227416617 12.2550443147412 6.2987508910847 "3" "W"
"2034" "0" 11.8999996185303 "44020001" "BOUGUENAIS" 26 2011-03-30 0.00271250950517551 -3915.17140540666 6565.29063947094 92.5241790098329 98.0799066010333 8 0 5.97978850165282 1.02937451004982 8 8 1020.06687133789 0.00532099344094489 0.428160058291971 0 0 -2.70216098857333 12.0106985814870 6.5017717514991 "3" "W"
"2035" "0" 12.3000001907349 "45055001" "BRICY" 125 2011-03-30 0.00934782642615328 -7820.16345078778 23178.6540772263 89.9954059914701 98.402024817382 7.77916713058949 0.461805580717737 7.30590385181983 6.84201434271256 8 8 1018.78087477684 0.0792834093109454 0.561436129289021 0 0 -2.60507488614957 10.6565065369010 3.68528112718707 "3" "S"
"2036" "0" 10.6999998092651 "51183001" "COURCY" 91 2011-03-30 -0.0929229791764778 -122591.744011404 -229687.645856379 48.7533328613267 90.4483498383456 3.67845907757875 5.44529238378164 8 5.10978889465332 7.96643157236394 8 1018.03110748291 0.0127492156848344 0 0 0 -3.17541906949191 9.54789994340683 3.23117647255614 "3" "S"
"2038" "0" 10.1000003814697 "54526001" "TOMBLAINE" 212 2011-03-30 -0.0510519627327177 -73190.8292968314 -127186.906271867 76.5521898395035 94.365120098617 8 4.57696332533266 8 0.401057811579919 8 8 1019.64090948105 0.000857733190059634 0.0270778785563546 0 0 -4.68152529796009 9.08246027463178 3.36421189097864 "3" "S"
"2039" "0" 11.1000003814697 "59343001" "LESQUIN" 47 2011-03-30 -0.101752626979703 -59839.6063378825 -251014.217382758 41.1989602511738 93.4740472119302 6.5742123633631 6.38765201032536 8 8 8 8 1015.91872562161 0.0205530268466243 0.0045703049003975 0 0 -2.33040480673321 8.44179370850327 4.22732970356117 "3" "S"
"2040" "0" 10.3000001907349 "63113001" "CLERMONT-FERRAND" 331 2011-03-30 -0.0291445122130657 -6335.31599509713 -72398.5258669861 97.200050663298 94.0084228854715 7.98749289871921 1.14795444142508 3.28208832621022 7.97915483119869 8 7.99583096623974 1021.64040682259 0.633146159607682 0.725501504846764 0 0 -3.02385245833830 10.0594956765450 1.49263242495517 "3" "S"
"2041" "0" 10.3000001907349 "67124001" "ENTZHEIM" 150 2011-03-30 -0.0116760148227968 -649437.571273327 -29243.636988163 99.6648726513854 92.3887975728007 6.7776274746866 0 7.66168729573837 0.227609957772074 7.8560042414174 7.94387571126572 1019.96157539368 0.000393713505445703 0.00857859277857642 0 0 -4.62239558080182 8.25698651911227 3.40675495033856 "3" "S"
"2042" "0" 11.5 "69029001" "BRON" 197 2011-03-30 -0.0167941428155558 -153114.367187500 -41628.4619908035 99.5427230085305 96.3021034516181 7.87875053520747 0.592361075117876 7.50989878177643 0 8 8 1022.16127587243 0.0438170480041002 0.16121874320592 0 0 -4.32964188094684 10.3387248803452 0.848074866256986 "3" "C"
"2043" "0" 12.3000001907349 "75114001" "PARIS-14E" 75 2011-03-30 -0.0304964316781094 -43486.0460645496 -76218.180670328 94.7116191766437 97.777743206033 8 0.998747284742885 7.45616491944247 7.36172516079706 8 8 1017.79547462463 0.01462754072378 0.0804996692476295 0 0 -2.85866999283757 9.95108064105488 3.29574591946718 "3" "S"
"2044" "0" 11.8999996185303 "76116001" "BOOS" 151 2011-03-30 0.0155927189438158 -405828.706734663 38240.1745585221 91.9238490827502 98.7063678164777 7.97986444486071 0.543436453607461 7.70763555513929 7.91653166366507 7.72596854316305 8 1016.28249928841 0.0872715359105293 1.07955140989150 0 0 -1.60610885056081 8.91359821647296 3.14780240913106 "3" "S"
